t;Person ID;x;y
37;258;600078.941324;651854.245087
37;256;601428.150315;650692.507349
37;255;601027.839567;652554.729750
37;254;600301.008112;649024.992836
37;252;600412.429892;650527.174066
37;251;601262.933952;648739.224112
37;250;600743.512751;648668.267964
37;249;599981.387294;651159.761052
37;248;601526.801490;650793.725296
37;247;601204.724327;651383.598804
37;244;599987.832676;651933.067514
37;243;600793.947438;653544.014063
37;240;600082.556227;648749.543880
37;239;601281.202148;650794.149000
37;238;600283.514429;648629.371179
37;237;600691.657453;648542.017528
37;236;601599.598868;648914.186526
37;235;600962.536020;649913.602517
37;233;601514.911596;650068.348954
37;232;600325.035764;649257.052579
37;231;601337.784585;649866.942947
37;229;600284.643085;653002.162496
38;300;600801.869958;649730.032136
38;298;600542.002939;649301.777959
38;295;600030.651665;651928.353400
38;294;601249.197378;650900.844328
38;293;601652.532975;651228.477724
38;290;601976.982752;650184.426394
38;288;600384.426337;650135.919067
38;287;600909.168116;653344.943037
38;286;601935.211684;649127.187402
38;285;600228.910145;650017.816138
38;282;601444.182169;651442.911140
38;281;600368.125689;650920.121462
38;279;601027.124090;649330.715251
38;278;599933.394364;649964.500752
38;277;601244.401859;649203.507501
38;275;600417.844322;650529.417888
38;274;600696.082425;650123.870241
38;272;600722.831242;649476.799049
38;271;600599.078680;651024.947701
38;269;600036.768038;651380.097214
38;267;601425.552067;651021.580236
38;266;600781.364939;651560.537948
38;265;600377.475570;652121.024110
38;264;600897.672122;650964.808753
38;263;600322.352944;649397.039610
38;262;602011.980272;649667.055568
38;261;600758.705459;652483.718189
38;260;599922.833383;650718.824372
38;258;600078.941324;651854.245087
38;256;601428.150315;650692.507349
38;255;601027.839567;652554.729750
38;254;600111.664607;649042.479168
38;252;600225.931191;650539.987491
38;251;601262.933952;648739.224112
38;250;600743.512751;648668.267964
38;249;600620.168363;651990.024942
38;248;601720.112821;650853.470238
38;247;600360.569002;650655.417344
38;244;599987.832676;651933.067514
38;243;600638.795772;653408.486616
38;240;600082.556227;648749.543880
38;239;601139.617031;650929.435914
38;238;600283.514429;648629.371179
38;237;600691.657453;648542.017528
38;236;601599.598868;648914.186526
38;235;600332.603883;649380.460297
38;233;601514.911596;650068.348954
38;232;600325.035764;649257.052579
38;231;601337.784585;649866.942947
38;229;600284.643085;653002.162496
39;300;600801.869958;649730.032136
39;298;600695.288156;649310.659722
39;295;600030.651665;651928.353400
39;294;601098.402691;651990.002439
39;293;601652.532975;651228.477724
39;290;601976.982752;650184.426394
39;288;600384.426337;650135.919067
39;287;600120.643337;652609.561881
39;286;601935.211684;649127.187402
39;285;600228.910145;650017.816138
39;282;601444.182169;651442.911140
39;281;600368.125689;650920.121462
39;279;601027.124090;649330.715251
39;278;599933.394364;649964.500752
39;277;601244.401859;649203.507501
39;275;600417.844322;650529.417888
39;274;599884.289203;650519.857825
39;272;600722.831242;649476.799049
39;271;600789.400741;651039.428397
39;269;600036.768038;651380.097214
39;267;601425.552067;651021.580236
39;266;600781.364939;651560.537948
39;265;600203.817556;651988.915431
39;264;600897.672122;650964.808753
39;263;600322.352944;649397.039610
39;262;602011.980272;649667.055568
39;261;600758.705459;652483.718189
39;260;600087.595486;650771.785246
39;258;600078.941324;651854.245087
39;256;601428.150315;650692.507349
39;255;601027.839567;652554.729750
39;254;600251.881354;649170.915917
39;252;600225.931191;650539.987491
39;251;601262.933952;648739.224112
39;250;600743.512751;648668.267964
39;249;600620.168363;651990.024942
39;248;601636.538897;651037.736698
39;247;600360.569002;650655.417344
39;244;599987.832676;651933.067514
39;243;600480.396104;653276.769975
39;240;600082.556227;648749.543880
39;239;601255.725998;651087.130563
39;238;600283.514429;648629.371179
39;237;600691.657453;648542.017528
39;236;601599.598868;648914.186526
39;235;599843.495799;648715.758555
39;233;601514.911596;650068.348954
39;232;600325.035764;649257.052579
39;231;601337.784585;649866.942947
39;229;601126.877516;653538.780584
40;300;600801.869958;649730.032136
40;298;600818.117160;649402.791580
40;295;600030.651665;651928.353400
40;294;601098.402691;651990.002439
40;293;601652.532975;651228.477724
40;290;601976.982752;650184.426394
40;288;600384.426337;650135.919067
40;287;600120.643337;652609.561881
40;286;601935.211684;649127.187402
40;285;600442.800769;649958.121589
40;282;601584.910863;651599.546477
40;281;600368.125689;650920.121462
40;279;601027.124090;649330.715251
40;278;599933.394364;649964.500752
40;277;601244.401859;649203.507501
40;275;600417.844322;650529.417888
40;274;599884.289203;650519.857825
40;272;600722.831242;649476.799049
40;271;600799.142183;651230.051801
40;269;601014.735105;651455.013695
40;267;601425.552067;651021.580236
40;266;600781.364939;651560.537948
40;265;600051.859721;651832.331189
40;264;600897.672122;650964.808753
40;263;600322.352944;649397.039610
40;262;602011.980272;649667.055568
40;261;599993.017754;651736.088879
40;260;600241.227180;650851.464023
40;258;600078.941324;651854.245087
40;256;601428.150315;650692.507349
40;255;601027.839567;652554.729750
40;254;600091.645570;649273.293787
40;252;600225.931191;650539.987491
40;251;601262.933952;648739.224112
40;250;600743.512751;648668.267964
40;249;599902.532135;651226.888240
40;248;601660.887086;651238.599573
40;247;600360.569002;650655.417344
40;244;599987.832676;651933.067514
40;243;600326.339847;653139.998640
40;240;600082.556227;648749.543880
40;239;601440.088161;651021.104149
40;238;600283.514429;648629.371179
40;237;600691.657453;648542.017528
40;236;601599.598868;648914.186526
40;235;599843.495799;648715.758555
40;233;601514.911596;650068.348954
40;232;601206.785892;649017.721692
40;231;601218.429819;649732.668552
40;229;601126.877516;653538.780584
41;300;601718.675879;649796.823322
41;298;600968.211618;649370.435793
41;295;600030.651665;651928.353400
41;294;601098.402691;651990.002439
41;293;601652.532975;651228.477724
41;290;601976.982752;650184.426394
41;288;600384.426337;650135.919067
41;287;601157.216673;652312.791783
41;286;601935.211684;649127.187402
41;285;600652.590112;650030.930034
41;282;601438.125247;651750.520571
41;281;600368.125689;650920.121462
41;279;601027.124090;649330.715251
41;278;599933.394364;649964.500752
41;277;601244.401859;649203.507501
41;275;600417.844322;650529.417888
41;274;599884.289203;650519.857825
41;272;600722.831242;649476.799049
41;271;600989.795966;651220.924219
41;269;601014.735105;651455.013695
41;267;601425.552067;651021.580236
41;266;600781.364939;651560.537948
41;265;599902.606850;651673.166528
41;264;600897.672122;650964.808753
41;263;600764.481701;650219.880296
41;262;602011.980272;649667.055568
41;261;599993.017754;651736.088879
41;260;600412.395316;650877.015423
41;258;600078.941324;651854.245087
41;256;601317.044336;650546.789429
41;255;601027.839567;652554.729750
41;254;600267.671628;649345.207359
41;252;600225.931191;650539.987491
41;251;601262.933952;648739.224112
41;250;600743.512751;648668.267964
41;249;599902.532135;651226.888240
41;248;601660.887086;651238.599573
41;247;600360.569002;650655.417344
41;244;599987.832676;651933.067514
41;243;600168.273918;653007.881683
41;240;600082.556227;648749.543880
41;239;601249.703551;651066.958210
41;238;600283.514429;648629.371179
41;237;600691.657453;648542.017528
41;236;601599.598868;648914.186526
41;235;599843.495799;648715.758555
41;233;601514.911596;650068.348954
41;232;600308.477178;648850.976330
41;231;601092.342480;649604.695290
41;229;600448.807269;652805.610380
42;300;600842.780764;650075.753255
42;298;601090.901323;649462.753070
42;295;600030.651665;651928.353400
42;294;601098.402691;651990.002439
42;293;601652.532975;651228.477724
42;290;601792.928351;650162.402805
42;288;600384.426337;650135.919067
42;287;601157.216673;652312.791783
42;286;601935.211684;649127.187402
42;285;600652.590112;650030.930034
42;282;601438.125247;651750.520571
42;281;600368.125689;650920.121462
42;279;601027.124090;649330.715251
42;278;599933.394364;649964.500752
42;277;601244.401859;649203.507501
42;275;600417.844322;650529.417888
42;274;600670.059630;650965.255667
42;272;600722.831242;649476.799049
42;271;601176.191922;651179.830120
42;269;600466.544422;650641.675489
42;267;601425.552067;651021.580236
42;266;600781.364939;651560.537948
42;265;599902.606850;651673.166528
42;264;601951.701346;650862.083364
42;263;601685.978310;650066.946871
42;262;602011.980272;649667.055568
42;261;599993.017754;651736.088879
42;260;600246.537119;650827.594139
42;258;600078.941324;651854.245087
42;256;601189.530003;650415.190242
42;255;601027.839567;652554.729750
42;254;600352.582310;649515.345276
42;252;600225.931191;650539.987491
42;251;601262.933952;648739.224112
42;250;600743.512751;648668.267964
42;249;600921.074130;651471.738368
42;248;601516.154181;651097.209633
42;247;600360.569002;650655.417344
42;244;599987.832676;651933.067514
42;243;600168.273918;653007.881683
42;240;600082.556227;648749.543880
42;239;601123.225306;651216.464557
42;238;600283.514429;648629.371179
42;237;600691.657453;648542.017528
42;236;601599.598868;648914.186526
42;235;599843.495799;648715.758555
42;233;601514.911596;650068.348954
42;232;600308.477178;648850.976330
42;231;600968.750761;649474.310244
42;229;600448.807269;652805.610380
43;300;601738.894685;650280.628826
43;298;601046.446003;649609.718944
43;295;600030.651665;651928.353400
43;294;601098.402691;651990.002439
43;293;601652.532975;651228.477724
43;290;601976.283776;650135.165896
43;288;600384.426337;650135.919067
43;287;601157.216673;652312.791783
43;286;601935.211684;649127.187402
43;285;600652.590112;650030.930034
43;282;601290.431723;651600.434538
43;281;600368.125689;650920.121462
43;279;601027.124090;649330.715251
43;278;599933.394364;649964.500752
43;277;601244.401859;649203.507501
43;275;600417.844322;650529.417888
43;274;601553.203110;651154.654702
43;272;600722.831242;649476.799049
43;271;601365.570113;651203.664516
43;269;599761.927820;649959.365071
43;267;601425.552067;651021.580236
43;266;600781.364939;651560.537948
43;265;600059.086704;651825.231856
43;264;601951.701346;650862.083364
43;263;601685.978310;650066.946871
43;262;602011.980272;649667.055568
43;261;599993.017754;651736.088879
43;260;600308.692641;650989.112237
43;258;600078.941324;651854.245087
43;256;601079.886094;650268.369044
43;255;601027.839567;652554.729750
43;254;600231.184746;649368.991711
43;252;600225.931191;650539.987491
43;251;601262.933952;648739.224112
43;250;600743.512751;648668.267964
43;249;600966.283408;652518.321142
43;248;601376.799620;650950.515955
43;247;600360.569002;650655.417344
43;244;599987.832676;651933.067514
43;243;600168.273918;653007.881683
43;240;601082.441843;648979.780257
43;239;601318.322210;651199.550295
43;238;600283.514429;648629.371179
43;237;600691.657453;648542.017528
43;236;601599.598868;648914.186526
43;235;600666.012940;648782.994534
43;233;601514.911596;650068.348954
43;232;600308.477178;648850.976330
43;231;600850.667574;649338.916248
43;229;600448.807269;652805.610380
44;300;601738.894685;650280.628826
44;298;601009.989958;649758.870545
44;295;600030.651665;651928.353400
44;294;601098.402691;651990.002439
44;293;601652.532975;651228.477724
44;290;601976.283776;650135.165896
44;288;600384.426337;650135.919067
44;287;601157.216673;652312.791783
44;286;601935.211684;649127.187402
44;285;600652.590112;650030.930034
44;282;601161.554204;651433.911928
44;281;600368.125689;650920.121462
44;279;601027.124090;649330.715251
44;278;599933.394364;649964.500752
44;277;601244.401859;649203.507501
44;275;600417.844322;650529.417888
44;274;601553.203110;651154.654702
44;272;601483.560200;649699.530283
44;271;601541.508253;651129.651350
44;269;599761.927820;649959.365071
44;267;601425.552067;651021.580236
44;266;599919.761475;650924.126645
44;265;599955.260307;652017.143002
44;264;601232.143473;650085.059182
44;263;601035.490917;649396.565797
44;262;602011.980272;649667.055568
44;261;600997.580428;652104.980569
44;260;600479.943673;651014.102006
44;258;600078.941324;651854.245087
44;256;600932.470518;650159.525584
44;255;601027.839567;652554.729750
44;254;600421.017846;649358.031368
44;252;600225.931191;650539.987491
44;251;601262.933952;648739.224112
44;250;600743.512751;648668.267964
44;249;600754.026041;653544.150656
44;248;601211.838578;650833.355451
44;247;601283.792831;651280.320707
44;244;599987.832676;651933.067514
44;243;600168.273918;653007.881683
44;240;600996.491407;650002.224659
44;239;601123.344139;651181.317190
44;238;600283.514429;648629.371179
44;237;600691.657453;648542.017528
44;236;601599.598868;648914.186526
44;235;601305.827810;649304.235415
44;233;601514.911596;650068.348954
44;232;600826.368084;649603.672530
44;231;600724.506437;649211.015738
44;229;600448.807269;652805.610380
45;300;601061.044517;649659.731645
45;298;600872.712269;649690.094972
45;295;600030.651665;651928.353400
45;294;601098.402691;651990.002439
45;293;601652.532975;651228.477724
45;290;601976.283776;650135.165896
45;288;600384.426337;650135.919067
45;287;601157.216673;652312.791783
45;286;601935.211684;649127.187402
45;285;600652.590112;650030.930034
45;282;601035.620542;651265.152019
45;281;600368.125689;650920.121462
45;279;601187.966557;649440.466425
45;278;599933.394364;649964.500752
45;277;601244.401859;649203.507501
45;275;600417.844322;650529.417888
45;274;600870.413928;650563.373607
45;272;601820.273318;650417.124894
45;271;601352.961234;651159.353193
45;269;599761.927820;649959.365071
45;267;601425.552067;651021.580236
45;266;599919.761475;650924.126645
45;265;600159.867989;652092.942113
45;264;600436.548262;649386.089677
45;263;600310.374787;648807.709931
45;262;602011.980272;649667.055568
45;261;600997.580428;652104.980569
45;260;600479.943673;651014.102006
45;258;600078.941324;651854.245087
45;256;600785.796339;650049.685081
45;255;601027.839567;652554.729750
45;254;600545.819508;649501.493139
45;252;600225.931191;650539.987491
45;251;601262.933952;648739.224112
45;250;600743.512751;648668.267964
45;249;600754.026041;653544.150656
45;248;601054.690322;650705.906816
45;247;600479.389892;650508.451311
45;244;599987.832676;651933.067514
45;243;600168.273918;653007.881683
45;240;601447.052839;650924.056764
45;239;601168.256657;651371.926110
45;238;600283.514429;648629.371179
45;237;600691.657453;648542.017528
45;236;601599.598868;648914.186526
45;235;601698.351359;650030.169563
45;233;601514.911596;650068.348954
45;232;601712.583005;649825.901409
45;231;600605.064454;649076.818921
45;229;600448.807269;652805.610380
46;300;600416.280189;649004.542268
46;298;600872.712269;649690.094972
46;295;600030.651665;651928.353400
46;294;601098.402691;651990.002439
46;293;601652.532975;651228.477724
46;290;601976.283776;650135.165896
46;288;600384.426337;650135.919067
46;287;601157.216673;652312.791783
46;286;601935.211684;649127.187402
46;285;600652.590112;650030.930034
46;282;600878.482666;651124.984682
46;281;600368.125689;650920.121462
46;279;601374.577343;649496.072482
46;278;599933.394364;649964.500752
46;277;601244.401859;649203.507501
46;275;600417.844322;650529.417888
46;274;600256.643623;649900.727084
46;272;601820.273318;650417.124894
46;271;601508.707855;651269.694335
46;269;599761.927820;649959.365071
46;267;601425.552067;651021.580236
46;266;599919.761475;650924.126645
46;265;600356.228525;652188.085943
46;264;600436.548262;649386.089677
46;263;600310.374787;648807.709931
46;262;602011.980272;649667.055568
46;261;600220.166245;651369.552508
46;260;600479.943673;651014.102006
46;258;600078.941324;651854.245087
46;256;600664.600856;649912.244527
46;255;601027.839567;652554.729750
46;254;600694.966212;649619.442262
46;252;600407.988068;650582.428545
46;251;601354.764334;648884.887787
46;250;600743.512751;648668.267964
46;249;600754.026041;653544.150656
46;248;600907.516383;650567.059560
46;247;600479.389892;650508.451311
46;244;599987.832676;651933.067514
46;243;600168.273918;653007.881683
46;240;601294.235493;651938.663532
46;239;600999.264244;651470.872857
46;238;600283.514429;648629.371179
46;237;600691.657453;648542.017528
46;236;601599.598868;648914.186526
46;235;601662.129873;650854.634922
46;233;601514.911596;650068.348954
46;232;601712.583005;649825.901409
46;231;600605.064454;649076.818921
46;229;600448.807269;652805.610380
47;300;600416.280189;649004.542268
47;298;600872.712269;649690.094972
47;295;600030.651665;651928.353400
47;294;601098.402691;651990.002439
47;293;601652.532975;651228.477724
47;290;601976.283776;650135.165896
47;288;600384.426337;650135.919067
47;287;601157.216673;652312.791783
47;286;601935.211684;649127.187402
47;285;600652.590112;650030.930034
47;282;600740.099631;650966.273215
47;281;600368.125689;650920.121462
47;279;601194.298581;649422.484527
47;278;599933.394364;649964.500752
47;277;601244.401859;649203.507501
47;275;600417.844322;650529.417888
47;274;600256.643623;649900.727084
47;272;601190.319066;649936.006001
47;271;601604.924468;651434.541358
47;269;599761.927820;649959.365071
47;267;601425.552067;651021.580236
47;266;599919.761475;650924.126645
47;265;600402.916109;652401.229271
47;264;600436.548262;649386.089677
47;263;600310.374787;648807.709931
47;262;601853.326791;649541.906721
47;261;600220.166245;651369.552508
47;260;600479.943673;651014.102006
47;258;600078.941324;651854.245087
47;256;600537.187988;649780.547101
47;255;601027.839567;652554.729750
47;254;600673.750727;649808.404264
47;252;600502.664411;650743.618927
47;251;601354.764334;648884.887787
47;250;600743.512751;648668.267964
47;249;600754.026041;653544.150656
47;248;600731.616955;650467.068960
47;247;600479.389892;650508.451311
47;244;599987.832676;651933.067514
47;243;600168.273918;653007.881683
47;240;601294.235493;651938.663532
47;239;600887.462220;651631.649727
47;238;600283.514429;648629.371179
47;237;600691.657453;648542.017528
47;236;601599.598868;648914.186526
47;235;601662.129873;650854.634922
47;233;601514.911596;650068.348954
47;232;601011.290510;649240.280885
47;231;600605.064454;649076.818921
47;229;600448.807269;652805.610380
48;300;600558.982077;649912.633855
48;298;600872.712269;649690.094972
48;295;600030.651665;651928.353400
48;294;601098.402691;651990.002439
48;293;601496.226900;651084.671259
48;290;601976.283776;650135.165896
48;288;600384.426337;650135.919067
48;287;601157.216673;652312.791783
48;286;601935.211684;649127.187402
48;285;600652.590112;650030.930034
48;282;600614.140015;650797.532676
48;281;600368.125689;650920.121462
48;279;601194.298581;649422.484527
48;278;601086.666274;649950.579113
48;277;601244.401859;649203.507501
48;275;600417.844322;650529.417888
48;274;600376.144306;650796.011389
48;272;600623.111447;649382.297353
48;271;601422.123999;651489.460990
48;269;599761.927820;649959.365071
48;267;601425.552067;651021.580236
48;266;599919.761475;650924.126645
48;265;600612.277661;652462.691041
48;264;600436.548262;649386.089677
48;263;600310.374787;648807.709931
48;262;601732.582858;649379.875663
48;261;600220.166245;651369.552508
48;260;600479.943673;651014.102006
48;258;600078.941324;651854.245087
48;256;600408.423071;649650.171309
48;255;601027.839567;652554.729750
48;254;600612.539365;649988.431773
48;252;600502.664411;650743.618927
48;251;601354.764334;648884.887787
48;250;600743.512751;648668.267964
48;249;600754.026041;653544.150656
48;248;600599.467368;650313.852722
48;247;600479.389892;650508.451311
48;244;600005.730261;652093.230840
48;243;600168.273918;653007.881683
48;240;600531.701836;651252.134250
48;239;600875.173666;651827.092521
48;238;600283.514429;648629.371179
48;237;600691.657453;648542.017528
48;236;601599.598868;648914.186526
48;235;601059.432127;650290.888037
48;233;601514.911596;650068.348954
48;232;600415.237320;648547.833663
48;231;600605.064454;649076.818921
48;229;600448.807269;652805.610380
49;300;601321.308486;650426.299705
49;298;600872.712269;649690.094972
49;295;600030.651665;651928.353400
49;294;601098.402691;651990.002439
49;293;601333.416609;650948.272221
49;290;601976.283776;650135.165896
49;288;600384.426337;650135.919067
49;287;601157.216673;652312.791783
49;286;601935.211684;649127.187402
49;285;600652.590112;650030.930034
49;282;600463.509336;650650.394670
49;281;600368.125689;650920.121462
49;279;601194.298581;649422.484527
49;278;600299.496308;650793.546108
49;277;601244.401859;649203.507501
49;275;600284.704999;650411.381494
49;274;600548.029045;651682.730081
49;272;600005.273553;648885.714946
49;271;601422.123999;651489.460990
49;269;600709.804956;650211.478136
49;267;601425.552067;651021.580236
49;266;599919.761475;650924.126645
49;265;600800.045710;652573.834949
49;264;600436.548262;649386.089677
49;263;600630.125517;649685.379632
49;262;601579.648454;649247.799060
49;261;600220.166245;651369.552508
49;260;600479.943673;651014.102006
49;258;600078.941324;651854.245087
49;256;600276.674052;649522.811790
49;255;601027.839567;652554.729750
49;254;600527.177507;650158.343773
49;252;600502.664411;650743.618927
49;251;601354.764334;648884.887787
49;250;600743.512751;648668.267964
49;249;600754.026041;653544.150656
49;248;600447.066268;650180.763903
49;247;600479.389892;650508.451311
49;244;600005.730261;652093.230840
49;243;600168.273918;653007.881683
49;240;599813.800495;650519.060107
49;239;600939.531518;652012.043762
49;238;600283.514429;648629.371179
49;237;600691.657453;648542.017528
49;236;601599.598868;648914.186526
49;235;601059.432127;650290.888037
49;233;601514.911596;650068.348954
49;232;600415.237320;648547.833663
49;231;600605.064454;649076.818921
49;229;600448.807269;652805.610380
